Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3017661,2015-12-21 12:11:41,2015-12-16 12:10:34,3819077,580499704,3819077,152,220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017661/SRR3017661.1,SRX1485253,DMC1097IMPC-PE-IL78-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208587,SAMN04330164,simple,573,Klebsiella pneumoniae,DMC1097-IMP _Rep_3,,,,,,,no,,,,,JCVI,SRA320083,,public,10277A4DECCC492EF265C1C9B89A0054,E723CA1B50D044A416F7C7D0C9DCE4EA
SRR3017512,2015-12-21 12:00:32,2015-12-16 11:59:38,5922246,900181392,5922246,152,340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017512/SRR3017512.1,SRX1485162,DMCA1097ACONTA-PE-IL77-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208504,SAMN04330157,simple,573,Klebsiella pneumoniae,DMC1097CONTROL _Rep_1,,,,,,,no,,,,,JCVI,SRA320070,,public,2D214BACC0A99A13223412D80A697176,1F6A610C0D31B351ACCB249106708B2E
SRR3017538,2015-12-21 12:03:37,2015-12-16 12:02:03,5709103,867783656,5709103,152,329,,https://sra-download.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR3017538/SRR3017538.1,SRX1485167,DML1097CONTB-PE-IL98-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208506,SAMN04330158,simple,573,Klebsiella pneumoniae,DMC1097CONTROL _Rep_2,,,,,,,no,,,,,JCVI,SRA320072,,public,FC510408A2BF92FB2DCB9936C83C2CC7,4409AF4B4D21428F29E4F875CF54792C
SRR3017564,2015-12-21 12:04:53,2015-12-16 12:03:09,5988492,910250784,5988492,152,342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017564/SRR3017564.1,SRX1485172,DMCA1097ACONTC-PE-IL95-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208509,SAMN04330159,simple,573,Klebsiella pneumoniae,DMC1097CONTROL _Rep_3,,,,,,,no,,,,,JCVI,SRA320074,,public,E06724BC2AF0E4BD9729EBE3382990EA,A71ECA87AB8FCFEAF3377060C80FB4F4
SRR3017567,2015-12-21 12:09:36,2015-12-16 12:08:18,9866488,1499706176,9866488,152,503,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017567/SRR3017567.1,SRX1485246,17DMC1097CONTROL-PE-IL84-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208582,SAMN04330160,simple,573,Klebsiella pneumoniae,DMC1097CONTROL _Rep_4,,,,,,,no,,,,,JCVI,SRA320076,,public,F40961445277C4F2FD03E6E030B4D24B,4CD5E3D91BF46F2693897063018BCA59
SRR3017656,2015-12-21 12:11:54,2015-12-16 12:09:51,5205639,791257128,5205639,152,267,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017656/SRR3017656.1,SRX1485248,251097CONTROLB-PE-IL63-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208584,SAMN04330161,simple,573,Klebsiella pneumoniae,DMC1097CONTROL _Rep_5,,,,,,,no,,,,,JCVI,SRA320078,,public,86E97CA5173D2E4D6105891E54FC41B4,39C71839B2B81ADD456B55172D8EFB83
SRR3017663,2015-12-21 12:13:43,2015-12-16 12:11:34,3483815,529539880,3483815,152,172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017663/SRR3017663.1,SRX1485256,18DMC1097INITIAL-PE-IL26-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208591,SAMN04330165,simple,573,Klebsiella pneumoniae,DMC1097INITIAL _Rep_1,,,,,,,no,,,,,JCVI,SRA320086,,public,4C950FC16D95510C9405EC9C929A16DB,B985BF021311BCBD47B152911130C95B
SRR3017664,2015-12-21 12:16:13,2015-12-16 12:14:27,6070241,922676632,6070241,152,305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017664/SRR3017664.1,SRX1485257,261097INITIALB-PE-IL15-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208592,SAMN04330166,simple,573,Klebsiella pneumoniae,DMC1097INITIAL _Rep_2,,,,,,,no,,,,,JCVI,SRA320087,,public,273E479FF363D59BF39856A9C8A76BE6,A69FAE2A497CCCEFDAC2E71F5D0D9AAC
SRR3017666,2015-12-21 12:16:22,2015-12-16 12:15:23,5310669,807221688,5310669,152,266,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017666/SRR3017666.1,SRX1485259,19DMC1097SERUM-PE-IL40-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208593,SAMN04330167,simple,573,Klebsiella pneumoniae,DMC1097SERUM _Rep_1,,,,,,,no,,,,,JCVI,SRA320089,,public,6F2611B0457EF490BE93BB5A34B6829A,B61158327C53852A2298972605FD681B
SRR3017668,2015-12-21 12:18:44,2015-12-16 12:17:37,5484113,833585176,5484113,152,272,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017668/SRR3017668.1,SRX1485261,271097SERUMB-PE-IL52-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208596,SAMN04330168,simple,573,Klebsiella pneumoniae,DMC1097SERUM _Rep_2,,,,,,,no,,,,,JCVI,SRA320091,,public,A86AA8F3A6FB5B430274F549E8CEDFCE,81B16AB16448C59A1811EC219B9D4C40
SRR3017670,2015-12-21 12:20:43,2015-12-16 12:18:49,4339141,659549432,4339141,152,213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017670/SRR3017670.1,SRX1485263,20DMC1097SERUMIMP-PE-IL78-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208598,SAMN04330169,simple,573,Klebsiella pneumoniae,DMC1097SERUMIMP _Rep_1,,,,,,,no,,,,,JCVI,SRA320093,,public,6BF9ABB25F323E61A1EEB036CCC4F498,461CDB50037E045EB36D8DF39578B078
SRR3017674,2015-12-21 12:35:14,2015-12-16 12:33:40,19889630,3023223760,19889630,152,999,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017674/SRR3017674.1,SRX1485267,281097SERUMINIB-PE-IL92-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208602,SAMN04330170,simple,573,Klebsiella pneumoniae,DMC1097SERUMIMP _Rep_2,,,,,,,no,,,,,JCVI,SRA320096,,public,EFB319432554BA09BFC24570F049FDAB,665CCB2AE22BF9737F39E49E7C43F9FD
SRR3018830,2015-12-21 14:06:30,2015-12-16 14:05:12,3829336,582059072,3829336,152,202,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018830/SRR3018830.1,SRX1485596,1KP4M91-PE-IL15-2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067443,PRJNA253462,1,253462,SRS1208818,SAMN04330226,simple,573,Klebsiella pneumoniae,KP4M9 _Rep_1,,,,,,,no,,,,,JCVI,SRA320194,,public,513EA1BBE50407B8EA1F294A22EDF9B7,2C5DBC5156AC0F8609E2A9A169F0F9F9
SRR3018831,2015-12-21 14:10:53,2015-12-16 14:09:44,5211587,792161224,5211587,152,281,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018831/SRR3018831.1,SRX1485598,2KP4M92-PE-IL3-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067443,PRJNA253462,1,253462,SRS1208816,SAMN04330227,simple,573,Klebsiella pneumoniae,KP4M9 _Rep_2,,,,,,,no,,,,,JCVI,SRA320195,,public,98A38E8558108EB3C8235C85CD8DC00D,6CE28F49A23FC74847BF38C5270D44D1
SRR3018832,2015-12-21 14:06:24,2015-12-16 14:05:18,4645851,706169352,4645851,152,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018832/SRR3018832.1,SRX1485599,3KP4M9FE1-PE-IL4-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067443,PRJNA253462,1,253462,SRS1208815,SAMN04330228,simple,573,Klebsiella pneumoniae,KP4M9FE _Rep_1,,,,,,,no,,,,,JCVI,SRA320196,,public,62DD2EA90DC068C7DBB76CD623FD7899,95EADF1A63E7EA5608A4B823B7717897
SRR3018836,2015-12-21 14:10:23,2015-12-16 14:09:37,3697343,561996136,3697343,152,192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018836/SRR3018836.1,SRX1485602,4KP4M9FE2-PE-IL5-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067443,PRJNA253462,1,253462,SRS1208820,SAMN04330229,simple,573,Klebsiella pneumoniae,KP4M9FE _Rep_2,,,,,,,no,,,,,JCVI,SRA320197,,public,58D512B38F9E1407B95F3E2147E63BDE,FD600E793BA9F132D442CFB9D4D9A9FF
SRR3018837,2015-12-21 14:11:52,2015-12-16 14:10:49,4788373,727832696,4788373,152,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018837/SRR3018837.1,SRX1485603,5KP4M9SER1-PE-IL6-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067443,PRJNA253462,1,253462,SRS1208823,SAMN04330230,simple,573,Klebsiella pneumoniae,KP4M9SERUM _Rep_1,,,,,,,no,,,,,JCVI,SRA320198,,public,62B4EBD474F5984521B9A55D639B6FFA,22F04F52750FBE9C32EF94CE8595B767
SRR3018838,2015-12-21 14:11:39,2015-12-16 14:10:54,4640358,705334416,4640358,152,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018838/SRR3018838.1,SRX1485604,6KP4M9SER2-PE-IL7-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067443,PRJNA253462,1,253462,SRS1208822,SAMN04330231,simple,573,Klebsiella pneumoniae,KP4M9SERUM _Rep_2,,,,,,,no,,,,,JCVI,SRA320199,,public,B80EB19BEA1CC61005EB3C8B4D5B28FD,526C4DE08FB48812C887B5A03E5D8C79
SRR3018841,2015-12-21 14:16:26,2015-12-16 14:15:56,4819837,732615224,4819837,152,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018841/SRR3018841.1,SRX1485608,7NJST2582M91-PE-IL8-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067444,PRJNA226698,2,226698,SRS1208826,SAMN04330232,simple,573,Klebsiella pneumoniae,NJST2582M9 _Rep_1,,,,,,,no,,,,,JCVI,SRA320200,,public,B174E5E2FE027371AF2E9AA9208DFC93,76C561A6710916CE767726341CA5B6A6
SRR3018842,2015-12-21 14:16:21,2015-12-16 14:15:10,4408656,670115712,4408656,152,228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018842/SRR3018842.1,SRX1485609,8NJST2582M92-PE-IL9-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067444,PRJNA226698,2,226698,SRS1208825,SAMN04330233,simple,573,Klebsiella pneumoniae,NJST2582M9 _Rep_2,,,,,,,no,,,,,JCVI,SRA320201,,public,798DB513EF5C2C7832825641B740D213,904138E547BA8FCBA743B37C1D96AEC8
SRR3018843,2015-12-21 14:17:22,2015-12-16 14:16:16,5058951,768960552,5058951,152,270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018843/SRR3018843.1,SRX1485610,9NJST258M9FE1-PE-IL2-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067444,PRJNA226698,2,226698,SRS1208827,SAMN04330234,simple,573,Klebsiella pneumoniae,NJST258M9FE _Rep_1,,,,,,,no,,,,,JCVI,SRA320202,,public,6EF513DC6557F8167BCF091F970076F0,45DA94FCBBE545A82AE7E1BE4C3C1BA0
SRR3018844,2015-12-21 14:21:46,2015-12-16 14:20:23,4371502,664468304,4371502,152,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018844/SRR3018844.1,SRX1485611,10NJST258M9FE2-PE-IL10-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067444,PRJNA226698,2,226698,SRS1208829,SAMN04330235,simple,573,Klebsiella pneumoniae,NJST258M9FE _Rep_2,,,,,,,no,,,,,JCVI,SRA320204,,public,D5FC6E9214E8F00AAF07753FD22B8024,EBB74644474C2C4D1142D9F65931F5F6
SRR3018845,2015-12-21 14:21:47,2015-12-16 14:20:31,5185029,788124408,5185029,152,270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018845/SRR3018845.1,SRX1485612,11NJST258M9SER1-PE-IL52-2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067444,PRJNA226698,2,226698,SRS1208828,SAMN04330236,simple,573,Klebsiella pneumoniae,NJST258M9SERUM _Rep_1,,,,,,,no,,,,,JCVI,SRA320205,,public,B5962821B84DA3FB9800C626F7B67C37,037D2EAC71535482D10AC3910D8DC6C4
SRR3018846,2015-12-21 14:21:38,2015-12-16 14:20:19,4433770,673933040,4433770,152,233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018846/SRR3018846.1,SRX1485613,12NJST258M9SER2-PE-IL12-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP067444,PRJNA226698,2,226698,SRS1208830,SAMN04330237,simple,573,Klebsiella pneumoniae,NJST258M9SERUM _Rep_2,,,,,,,no,,,,,JCVI,SRA320206,,public,7ADD07DA530780B31C9CAB748EB3E40B,6A52379E37E20C86938128E974DDDC66
SRR3018848,2015-12-21 14:28:20,2015-12-16 14:26:55,4461327,678121704,4461327,152,233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018848/SRR3018848.1,SRX1485614,19UHKPC05M91-PE-IL48-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208831,SAMN04330238,simple,573,Klebsiella pneumoniae,UHKPC05M9 _Rep_1,,,,,,,no,,,,,JCVI,SRA320207,,public,4E73533B338445B8B526ABF7C0BB58EA,C96DE3B07437820998FB1120DD04DB4D
SRR3018849,2015-12-21 14:28:09,2015-12-16 14:25:40,4706905,715449560,4706905,152,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018849/SRR3018849.1,SRX1485615,20UHKPC05M92-PE-IL53-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208834,SAMN04330239,simple,573,Klebsiella pneumoniae,UHKPC05M9 _Rep_2,,,,,,,no,,,,,JCVI,SRA320208,,public,4A2D3BFF6DAAD8A85A501D921E3F16E9,8DB08E72D0D95C78028192A9AF2936FE
SRR3018850,2015-12-21 14:27:56,2015-12-16 14:26:12,3884923,590508296,3884923,152,201,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018850/SRR3018850.1,SRX1485616,21UHKPC05M9FE1-PE-IL65-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208833,SAMN04330240,simple,573,Klebsiella pneumoniae,UHKPC05M9FE _Rep_1,,,,,,,no,,,,,JCVI,SRA320209,,public,8518DC576FD21251C493B04EC708A146,EA19F14FDF5E3EA783EE881E00CF2CA6
SRR3018851,2015-12-21 14:27:45,2015-12-16 14:26:01,4271155,649215560,4271155,152,223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018851/SRR3018851.1,SRX1485617,22UHKPC05M9FE2-PE-IL23-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208832,SAMN04330241,simple,573,Klebsiella pneumoniae,UHKPC05M9FE _Rep_2,,,,,,,no,,,,,JCVI,SRA320210,,public,BD2BFBD13293A716B10AD4D5760D9136,F5413E8F934C7C66B08765F27756D49E
SRR3018857,2015-12-21 14:34:55,2015-12-16 14:33:52,4067729,618294808,4067729,152,214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018857/SRR3018857.1,SRX1485620,23UHKPC05M9SER1-PE-IL98-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208837,SAMN04330242,simple,573,Klebsiella pneumoniae,UHKPC05M9SERUM _Rep_1,,,,,,,no,,,,,JCVI,SRA320212,,public,5D70D3F241AA07C14E932247E30EFCBA,868CC0163AE750AAF80BDEB40E863754
SRR3018858,2015-12-21 14:34:55,2015-12-16 14:33:40,4303734,654167568,4303734,152,228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3018858/SRR3018858.1,SRX1485621,24UHKPC05M9SER2-PE-IL99-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208836,SAMN04330243,simple,573,Klebsiella pneumoniae,UHKPC05M9SERUM _Rep_2,,,,,,,no,,,,,JCVI,SRA320213,,public,7ED798BAD33720D6FC384362430FE7D7,5DF631B40DF02A4C252E2850FE9B9024
SRR3017676,2015-12-21 12:37:36,2015-12-16 12:36:23,4862255,739062760,4862255,152,279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017676/SRR3017676.1,SRX1485269,UHKPC7CONTA-PE-IL7-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208603,SAMN04330171,simple,573,Klebsiella pneumoniae,UHKPC07-CONTROL _Rep_1,,,,,,,no,,,,,JCVI,SRA320098,,public,1C329F138D2C5B993380DD7139E6F81D,05209E19F5A5757B9F6E0497391E6D1E
SRR3017678,2015-12-21 12:32:40,2015-12-16 12:31:53,4141580,629520160,4141580,152,239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017678/SRR3017678.1,SRX1485271,UHKPCA7ACONTB-PE-IL48-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208607,SAMN04330172,simple,573,Klebsiella pneumoniae,UHKPC07-CONTROL _Rep_2,,,,,,,no,,,,,JCVI,SRA320100,,public,2FB0DE87852386BF495D0272F1B8F329,57CF02DC57759B9B0308C5BB36536790
SRR3017679,2015-12-21 12:32:36,2015-12-16 12:31:34,3821470,580863440,3821470,152,219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017679/SRR3017679.1,SRX1485272,UHKPCA7ACONTC-PE-IL15-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208605,SAMN04330173,simple,573,Klebsiella pneumoniae,UHKPC07-CONTROL _Rep_3,,,,,,,no,,,,,JCVI,SRA320101,,public,499564BED91A7F0AAA8FB93C0204748C,0CF154407B08055C6232E9503C00BF8C
SRR3017681,2015-12-21 13:04:32,2015-12-16 13:02:47,3845319,584488488,3845319,152,221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017681/SRR3017681.1,SRX1485274,UHKPC7IMPA-PE-IL8-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208608,SAMN04330174,simple,573,Klebsiella pneumoniae,UHKPC07-IMP _Rep_1,,,,,,,no,,,,,JCVI,SRA320103,,public,925697DC32DB9C58C0D63AA2F2BF8EB1,0FE2EC751160263C57FAE41733E75FC6
SRR3017683,2015-12-21 12:55:16,2015-12-16 12:53:43,3561927,541412904,3561927,152,206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017683/SRR3017683.1,SRX1485276,UHKPCA7AIMPB-PE-IL53-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208613,SAMN04330175,simple,573,Klebsiella pneumoniae,UHKPC07-IMP _Rep_2,,,,,,,no,,,,,JCVI,SRA320105,,public,6E214AD7CB0EB97BD755702571E239D3,C9D2F9676D8D63DFBD51926C09EE5522
SRR3017684,2015-12-21 12:51:20,2015-12-16 12:50:30,2798506,425372912,2798506,152,162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017684/SRR3017684.1,SRX1485277,UHKPC7IMPC-PE-IL62-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP060000,PRJNA284750,,284750,SRS1208612,SAMN04330176,simple,573,Klebsiella pneumoniae,UHKPC07-IMP _Rep_3,,,,,,,no,,,,,JCVI,SRA320106,,public,15FD4C711F82160E1DD785DDDBAD5244,E562FAC398D4859062F858D354FFA637
SRR3017756,2015-12-21 12:52:55,2015-12-16 12:51:34,3074434,467313968,3074434,152,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017756/SRR3017756.1,SRX1485289,UHKPC18CONTA-PE-IL11-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208617,SAMN04330177,simple,573,Klebsiella pneumoniae,UHKPC18-CONTROL _Rep_1,,,,,,,no,,,,,JCVI,SRA320108,,public,01B911A63F0151414D3B3CEFC0514C83,7668B79BFC41D233AF52A38092015E43
SRR3017757,2015-12-21 12:55:06,2015-12-16 12:53:51,3669585,557776920,3669585,152,210,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017757/SRR3017757.1,SRX1485290,UHKPC18CONTB-PE-IL23-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208618,SAMN04330178,simple,573,Klebsiella pneumoniae,UHKPC18-CONTROL _Rep_2,,,,,,,no,,,,,JCVI,SRA320109,,public,30B534002C1791F0FEE8A4E30C478692,03CB5B45E153A953F99100A659636483
SRR3017759,2015-12-21 12:54:55,2015-12-16 12:53:40,3678288,559099776,3678288,152,212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017759/SRR3017759.1,SRX1485292,UHKPCA18ACONTC-PE-IL63-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208619,SAMN04330179,simple,573,Klebsiella pneumoniae,UHKPC18-CONTROL _Rep_3,,,,,,,no,,,,,JCVI,SRA320111,,public,E79CA86160E843DAF6A818E0EE3C7599,CB27B639C3EF3256F4BFA740B27930BC
SRR3017805,2015-12-21 13:04:32,2015-12-16 13:03:24,6007182,913091664,6007182,152,308,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017805/SRR3017805.1,SRX1485303,5UHKPC18CONTROL-PE-IL4-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208625,SAMN04330180,simple,573,Klebsiella pneumoniae,UHKPC18-CONTROL _Rep_4,,,,,,,no,,,,,JCVI,SRA320113,,public,E15413CFF8EF05C01513D0B5DAE4F8E3,C82F4DAAEEA0FB32591654FC4C37834A
SRR3017807,2015-12-21 13:02:08,2015-12-16 12:59:57,4585133,696940216,4585133,152,229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3017807/SRR3017807.1,SRX1485305,37UHKPC18CONTROLB-PE-IL93-1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP049417,PRJNA259789,,259789,SRS1208628,SAMN04330181,simple,573,Klebsiella pneumoniae,UHKPC18-CONTROL _Rep_5,,,,,,,no,,,,,JCVI,SRA320115,,public,C72A3376DF7C467DCC1651B90E51B824,6841A65AE316041CC0DD363DD22E33B8
